current,voltage,capacity
1299.8,3.5336,36.4
1299.8,3.5336,36.4
1299.8,3.5336,36.5
1299.8,3.5339,36.5
1299.8,3.5339,36.6
1299.8,3.5342,36.6
1299.8,3.5342,36.6
1299.8,3.5345,36.7
1299.8,3.5345,36.7
1299.8,3.5345,36.7
1299.8,3.5348,36.8
1299.8,3.5348,36.8
1299.8,3.5348,36.8
1299.8,3.5351,36.9
1299.8,3.5351,36.9
1299.8,3.5354,36.9
1299.8,3.5354,37
1299.8,3.5354,37
1299.8,3.5357,37.1
1299.8,3.5357,37.1
1299.8,3.536,37.1
1299.8,3.536,37.2
1299.8,3.536,37.2
1299.8,3.5363,37.2
1299.8,3.5363,37.3
1299.8,3.5367,37.3
1299.8,3.5367,37.3
1299.8,3.5367,37.4
1299.8,3.5373,37.4
1299.8,3.5373,37.5
1299.8,3.5373,37.5
1299.8,3.5376,37.5
1299.8,3.5376,37.6
1299.8,3.5379,37.6
1299.8,3.5379,37.6
1299.8,3.5379,37.7
1299.8,3.5382,37.7
1299.8,3.5382,37.7
1299.8,3.5385,37.8
1299.8,3.5385,37.8
1299.8,3.5385,37.9
1299.8,3.5388,37.9
1299.8,3.5388,37.9
1299.8,3.5391,38
1299.8,3.5391,38
1299.8,3.5391,38
1299.8,3.5394,38.1
1299.8,3.5394,38.1
1299.8,3.5394,38.1
1299.8,3.5398,38.2
1299.8,3.5398,38.2
1299.8,3.5401,38.2
1299.8,3.5401,38.3
1299.8,3.5401,38.3
1299.8,3.5404,38.4
1299.8,3.5404,38.4
1299.8,3.5407,38.4
1299.8,3.5407,38.5
1299.8,3.5407,38.5
1299.8,3.541,38.5
1299.8,3.541,38.6
1299.8,3.5413,38.6
1299.8,3.5413,38.6
1299.8,3.5413,38.7
1299.8,3.5416,38.7
1299.8,3.5416,38.8
1299.8,3.5419,38.8
1299.8,3.5419,38.8
1299.8,3.5419,38.9
1299.8,3.5422,38.9
1299.8,3.5422,38.9
1299.8,3.5425,39
1299.8,3.5425,39
1299.8,3.5425,39
1299.8,3.5429,39.1
1299.8,3.5429,39.1
1299.8,3.5432,39.2
1299.8,3.5432,39.2
1299.8,3.5432,39.2
1299.8,3.5435,39.3
1299.8,3.5435,39.3
1299.8,3.5438,39.3
1299.8,3.5438,39.4
1299.8,3.5438,39.4
1299.8,3.5444,39.4
1299.8,3.5444,39.5
1299.8,3.5444,39.5
1299.8,3.5447,39.5
1299.8,3.5447,39.6
1299.8,3.5447,39.6
1299.8,3.545,39.7
1299.8,3.545,39.7
1299.8,3.5453,39.7
1299.8,3.5453,39.8
1299.8,3.5453,39.8
1299.8,3.5456,39.8
1299.8,3.5456,39.9
1299.8,3.5456,39.9
1299.8,3.546,39.9
1299.8,3.546,40
1299.8,3.5463,40
1299.8,3.5463,40.1
1299.8,3.5463,40.1
1299.8,3.5466,40.1
1299.8,3.5466,40.2
1299.8,3.5466,40.2
1299.8,3.5469,40.2
1299.8,3.5469,40.3
1299.8,3.5469,40.3
1299.8,3.5472,40.3
1299.8,3.5472,40.4
1299.8,3.5475,40.4
1299.8,3.5475,40.4
1299.8,3.5478,40.5
1299.8,3.5478,40.5
1299.8,3.5478,40.6
1299.8,3.5481,40.6
1299.8,3.5481,40.6
1299.8,3.5481,40.7
1299.8,3.5484,40.7
1299.8,3.5484,40.7
1299.8,3.5487,40.8
1299.8,3.5487,40.8
1299.8,3.5487,40.8
1299.8,3.5491,40.9
1299.8,3.5491,40.9
1299.8,3.5491,41
1299.8,3.5494,41
1299.8,3.5494,41
1299.8,3.5497,41.1
1299.8,3.5497,41.1
1299.8,3.5497,41.1
1299.8,3.55,41.2
1299.8,3.55,41.2
1299.8,3.55,41.2
1299.8,3.5503,41.3
1299.8,3.5503,41.3
1299.8,3.5506,41.4
1299.8,3.5506,41.4
1299.8,3.5506,41.4
1299.8,3.5509,41.5
1299.8,3.5509,41.5
1299.8,3.5509,41.5
1299.8,3.5515,41.6
1299.8,3.5515,41.6
1299.8,3.5515,41.6
1299.8,3.5518,41.7
1299.8,3.5518,41.7
1299.8,3.5522,41.7
1299.8,3.5522,41.8
1299.8,3.5522,41.8
1299.8,3.5525,41.9
1299.8,3.5525,41.9
1299.8,3.5525,41.9
1299.8,3.5528,42
1299.8,3.5528,42
1299.8,3.5528,42
1299.8,3.5531,42.1
1299.8,3.5531,42.1
1299.8,3.5534,42.1
1299.8,3.5534,42.2
1299.8,3.5534,42.2
1299.8,3.5534,42.3
1299.8,3.5537,42.3
1299.8,3.5537,42.3
1299.8,3.554,42.4
1299.8,3.554,42.4
1299.8,3.554,42.4
1299.8,3.5543,42.5
1299.8,3.5543,42.5
1299.8,3.5543,42.5
1299.8,3.5546,42.6
1299.8,3.5546,42.6
1299.8,3.5549,42.7
1299.8,3.5549,42.7
1299.8,3.5549,42.7
1299.8,3.5553,42.8
1299.8,3.5553,42.8
1299.8,3.5553,42.8
1299.8,3.5556,42.9
1299.8,3.5556,42.9
1299.8,3.5556,42.9
1299.8,3.5559,43
1299.8,3.5559,43
1299.8,3.5562,43
1299.8,3.5562,43.1
1299.8,3.5562,43.1
1299.8,3.5565,43.2
1299.8,3.5565,43.2
1299.8,3.5565,43.2
1299.8,3.5568,43.3
1299.8,3.5568,43.3
1299.8,3.5568,43.3
1299.8,3.5571,43.4
1299.8,3.5571,43.4
1299.8,3.5574,43.4
1299.8,3.5574,43.5
1299.8,3.5574,43.5
1299.8,3.5577,43.6
1299.8,3.5577,43.6
1299.8,3.5577,43.6
1299.8,3.558,43.7
1299.8,3.558,43.7
1299.8,3.558,43.7
1299.8,3.5587,43.8
1299.8,3.5587,43.8
1299.8,3.559,43.8
1299.8,3.559,43.9
1299.8,3.559,43.9
1299.8,3.5593,43.9
1299.8,3.5593,44
1299.8,3.5593,44
1299.8,3.5596,44.1
1299.8,3.5596,44.1
1299.8,3.5596,44.1
1299.8,3.5599,44.2
1299.8,3.5599,44.2
1299.8,3.5599,44.2
1299.8,3.5602,44.3
1299.8,3.5602,44.3
1299.8,3.5605,44.3
1299.8,3.5605,44.4
1299.8,3.5605,44.4
1299.8,3.5605,44.5
1299.8,3.5608,44.5
1299.8,3.5608,44.5
1299.8,3.5611,44.6
1299.8,3.5611,44.6
1299.8,3.5611,44.6
1299.8,3.5615,44.7
1299.8,3.5615,44.7
1299.8,3.5615,44.7
1299.8,3.5618,44.8
1299.8,3.5618,44.8
1299.8,3.5618,44.9
1299.8,3.5621,44.9
1299.8,3.5621,44.9
1299.8,3.5621,45
1299.8,3.5624,45
1299.8,3.5624,45
1299.8,3.5624,45.1
1299.8,3.5627,45.1
1299.8,3.5627,45.1
1299.8,3.5627,45.2
1299.8,3.563,45.2
1299.8,3.563,45.2
1299.8,3.563,45.3
1299.8,3.5633,45.3
1299.8,3.5633,45.4
1299.8,3.5633,45.4
1299.8,3.5636,45.4
1299.8,3.5636,45.5
1299.8,3.5636,45.5
1299.8,3.5639,45.5
1299.8,3.5639,45.6
1299.8,3.5639,45.6
1299.8,3.5642,45.6
1299.8,3.5642,45.7
1299.8,3.5646,45.7
1299.8,3.5646,45.8
1299.8,3.5646,45.8
1299.8,3.5649,45.8
1299.8,3.5649,45.9
1299.8,3.5649,45.9
1299.8,3.5652,45.9
1299.8,3.5652,46
1299.8,3.5652,46
1299.8,3.5658,46
1299.8,3.5658,46.1
1299.8,3.5658,46.1
1299.8,3.5661,46.2
1299.8,3.5661,46.2
1299.8,3.5664,46.2
1299.8,3.5664,46.3
1299.8,3.5664,46.3
1299.8,3.5667,46.3
1299.8,3.5667,46.4
1299.8,3.5667,46.4
1299.8,3.567,46.4
1299.8,3.567,46.5
1299.8,3.567,46.5
1299.8,3.5673,46.5
1299.8,3.5673,46.6
1299.8,3.5673,46.6
1299.8,3.5677,46.7
1299.8,3.5677,46.7
1299.8,3.5677,46.7
1299.8,3.568,46.8
1299.8,3.568,46.8
1299.8,3.568,46.8
1299.8,3.5683,46.9
1299.8,3.5683,46.9
1299.8,3.5683,46.9
1299.8,3.5686,47
1299.8,3.5686,47
1299.8,3.5686,47.1
1299.8,3.5689,47.1
1299.8,3.5689,47.1
1299.8,3.5689,47.2
1299.8,3.5692,47.2
1299.8,3.5692,47.2
1299.8,3.5692,47.3
1299.8,3.5695,47.3
1299.8,3.5695,47.3
1299.8,3.5695,47.4
1299.8,3.5698,47.4
1299.8,3.5698,47.4
1299.8,3.5698,47.5
1299.8,3.5701,47.5
1299.8,3.5701,47.6
1299.8,3.5701,47.6
1299.8,3.5704,47.6
1299.8,3.5704,47.7
1299.8,3.5704,47.7
1299.8,3.5708,47.7
1299.8,3.5708,47.8
1299.8,3.5708,47.8
1299.8,3.5711,47.8
1299.8,3.5711,47.9
1299.8,3.5711,47.9
1299.8,3.5714,48
1299.8,3.5714,48
1299.8,3.5714,48
1299.8,3.5717,48.1
1299.8,3.5717,48.1
1299.8,3.5717,48.1
1299.8,3.572,48.2
1299.8,3.572,48.2
1299.8,3.572,48.2
1299.8,3.5723,48.3
1299.8,3.5723,48.3
1299.8,3.5729,48.4
1299.8,3.5729,48.4
1299.8,3.5729,48.4
1299.8,3.5729,48.5
1299.8,3.5732,48.5
1299.8,3.5732,48.5
1299.8,3.5735,48.6
1299.8,3.5735,48.6
1299.8,3.5735,48.6
1299.8,3.5735,48.7
1299.8,3.5739,48.7
1299.8,3.5739,48.7
1299.8,3.5739,48.8
1299.8,3.5742,48.8
1299.8,3.5742,48.9
1299.8,3.5742,48.9
1299.8,3.5745,48.9
1299.8,3.5745,49
1299.8,3.5745,49
1299.8,3.5748,49
1299.8,3.5748,49.1
1299.8,3.5748,49.1
1299.8,3.5751,49.1
1299.8,3.5751,49.2
1299.8,3.5751,49.2
1299.8,3.5754,49.3
1299.8,3.5754,49.3
1299.8,3.5754,49.3
1299.8,3.5757,49.4
1299.8,3.5757,49.4
1299.8,3.5757,49.4
1299.8,3.576,49.5
1299.8,3.576,49.5
1299.8,3.576,49.5
1299.8,3.5763,49.6
1299.8,3.5763,49.6
1299.8,3.5763,49.7
1299.8,3.5766,49.7
1299.8,3.5766,49.7
1299.8,3.5766,49.8
1299.8,3.577,49.8
1299.8,3.577,49.8
1299.8,3.577,49.9
1299.8,3.5773,49.9
1299.8,3.5773,49.9
1299.8,3.5773,50
1299.8,3.5773,50
1299.8,3.5776,50
1299.8,3.5776,50.1
1299.8,3.5776,50.1
1299.8,3.5779,50.2
1299.8,3.5779,50.2
1299.8,3.5779,50.2
1299.8,3.5782,50.3
1299.8,3.5782,50.3
1299.8,3.5782,50.3
1299.8,3.5785,50.4
1299.8,3.5785,50.4
1299.8,3.5785,50.4
1299.8,3.5785,50.5
1299.8,3.5788,50.5
1299.8,3.5788,50.6
1299.8,3.5788,50.6
1299.8,3.5791,50.6
1299.8,3.5791,50.7
1299.8,3.5791,50.7
1299.8,3.5794,50.7
1299.8,3.5794,50.8
1299.8,3.5794,50.8
1299.8,3.5797,50.8
1299.8,3.5797,50.9
1299.8,3.5797,50.9
1299.8,3.5804,50.9
1299.8,3.5804,51
1299.8,3.5804,51
1299.8,3.5804,51.1
1299.8,3.5807,51.1
1299.8,3.5807,51.1
1299.8,3.581,51.2
1299.8,3.581,51.2
1299.8,3.581,51.2
1299.8,3.5813,51.3
1299.8,3.5813,51.3
1299.8,3.5813,51.3
1299.8,3.5813,51.4
1299.8,3.5816,51.4
1299.8,3.5816,51.5
1299.8,3.5819,51.5
1299.8,3.5819,51.5
1299.8,3.5819,51.6
1299.8,3.5822,51.6
1299.8,3.5822,51.6
1299.8,3.5822,51.7
1299.8,3.5822,51.7
1299.8,3.5825,51.7
1299.8,3.5825,51.8
1299.8,3.5825,51.8
1299.8,3.5828,51.9
1299.8,3.5828,51.9
1299.8,3.5828,51.9
1299.8,3.5832,52
1299.8,3.5832,52
1299.8,3.5832,52
1299.8,3.5835,52.1
1299.8,3.5835,52.1
1299.8,3.5835,52.1
1299.8,3.5835,52.2
1299.8,3.5838,52.2
1299.8,3.5838,52.2
1299.8,3.5838,52.3
1299.8,3.5841,52.3
1299.8,3.5841,52.4
1299.8,3.5841,52.4
1299.8,3.5841,52.4
1299.8,3.5844,52.5
1299.8,3.5844,52.5
1299.8,3.5844,52.5
1299.8,3.5847,52.6
1299.8,3.5847,52.6
1299.8,3.5847,52.6
1299.8,3.585,52.7
1299.8,3.585,52.7
1299.8,3.585,52.8
1299.8,3.5853,52.8
1299.8,3.5853,52.8
1299.8,3.5853,52.9
1299.8,3.5856,52.9
1299.8,3.5856,52.9
1299.8,3.5856,53
1299.8,3.5856,53
1299.8,3.5859,53
1299.8,3.5859,53.1
1299.8,3.5859,53.1
1299.8,3.5863,53.2
1299.8,3.5863,53.2
1299.8,3.5863,53.2
1299.8,3.5866,53.3
1299.8,3.5866,53.3
1299.8,3.5866,53.3
1299.8,3.5869,53.4
1299.8,3.5869,53.4
1299.8,3.5869,53.4
1299.8,3.5869,53.5
1299.8,3.5875,53.5
1299.8,3.5875,53.5
1299.8,3.5875,53.6
1299.8,3.5878,53.6
1299.8,3.5878,53.7
1299.8,3.5878,53.7
1299.8,3.5881,53.7
1299.8,3.5881,53.8
1299.8,3.5881,53.8
1299.8,3.5884,53.8
1299.8,3.5884,53.9
1299.8,3.5884,53.9
1299.8,3.5887,53.9
1299.8,3.5887,54
1299.8,3.5887,54
1299.8,3.5887,54.1
1299.8,3.589,54.1
1299.8,3.589,54.1
1299.8,3.589,54.2
1299.8,3.589,54.2
1299.8,3.5894,54.2
1299.8,3.5894,54.3
1299.8,3.5894,54.3
1299.8,3.5897,54.3
1299.8,3.5897,54.4
1299.8,3.5897,54.4
1299.8,3.59,54.4
1299.8,3.59,54.5
1299.8,3.59,54.5
1299.8,3.59,54.6
1299.8,3.5903,54.6
1299.8,3.5903,54.6
1299.8,3.5903,54.7
1299.8,3.5906,54.7
1299.8,3.5906,54.7
1299.8,3.5906,54.8
1299.8,3.5909,54.8
1299.8,3.5909,54.8
1299.8,3.5909,54.9
1299.8,3.5909,54.9
1299.8,3.5912,55
1299.8,3.5912,55
1299.8,3.5912,55
1299.8,3.5915,55.1
1299.8,3.5915,55.1
1299.8,3.5915,55.1
1299.8,3.5915,55.2
1299.8,3.5918,55.2
1299.8,3.5918,55.2
1299.8,3.5918,55.3
1299.8,3.5921,55.3
1299.8,3.5921,55.4
1299.8,3.5921,55.4
1299.8,3.5925,55.4
1299.8,3.5925,55.5
1299.8,3.5925,55.5
1299.8,3.5925,55.5
1299.8,3.5928,55.6
1299.8,3.5928,55.6
1299.8,3.5928,55.6
1299.8,3.5931,55.7
1299.8,3.5931,55.7
1299.8,3.5931,55.7
1299.8,3.5934,55.8
1299.8,3.5934,55.8
1299.8,3.5934,55.9
1299.8,3.5934,55.9
1299.8,3.5937,55.9
1299.8,3.5937,56
1299.8,3.5937,56
1299.8,3.594,56
1299.8,3.594,56.1
1299.8,3.594,56.1
1299.8,3.5946,56.1
1299.8,3.5946,56.2
1299.8,3.5946,56.2
1299.8,3.5946,56.3
1299.8,3.5949,56.3
1299.8,3.5949,56.3
1299.8,3.5949,56.4
1299.8,3.5953,56.4
1299.8,3.5953,56.4
1299.8,3.5953,56.5
1299.8,3.5953,56.5
1299.8,3.5956,56.5
1299.8,3.5956,56.6
1299.8,3.5956,56.6
1299.8,3.5959,56.7
1299.8,3.5959,56.7
1299.8,3.5959,56.7
1299.8,3.5962,56.8
1299.8,3.5962,56.8
1299.8,3.5962,56.8
1299.8,3.5962,56.9
1299.8,3.5965,56.9
1299.8,3.5965,56.9
1299.8,3.5965,57
1299.8,3.5968,57
1299.8,3.5968,57
1299.8,3.5968,57.1
1299.8,3.5968,57.1
1299.8,3.5971,57.2
1299.8,3.5971,57.2
1299.8,3.5971,57.2
1299.8,3.5971,57.3
1299.8,3.5974,57.3
1299.8,3.5974,57.3
1299.8,3.5974,57.4
1299.8,3.5974,57.4
1299.8,3.5977,57.4
1299.8,3.5977,57.5
1299.8,3.5977,57.5
1299.8,3.598,57.6
1299.8,3.598,57.6
1299.8,3.598,57.6
1299.8,3.5984,57.7
1299.8,3.5984,57.7
1299.8,3.5984,57.7
1299.8,3.5987,57.8
1299.8,3.5987,57.8
1299.8,3.5987,57.8
1299.8,3.5987,57.9
1299.8,3.599,57.9
1299.8,3.599,57.9
1299.8,3.599,58
1299.8,3.5993,58
1299.8,3.5993,58.1
1299.8,3.5993,58.1
1299.8,3.5996,58.1
1299.8,3.5996,58.2
1299.8,3.5996,58.2
1299.8,3.5996,58.2
1299.8,3.5999,58.3
1299.8,3.5999,58.3
1299.8,3.5999,58.3
1299.8,3.6002,58.4
1299.8,3.6002,58.4
1299.8,3.6002,58.5
1299.8,3.6002,58.5
1299.8,3.6005,58.5
1299.8,3.6005,58.6
1299.8,3.6005,58.6
1299.8,3.6005,58.6
1299.8,3.6008,58.7
1299.8,3.6008,58.7
1299.8,3.6008,58.7
1299.8,3.6011,58.8
1299.8,3.6011,58.8
1299.8,3.6011,58.9
1299.8,3.6011,58.9
1299.8,3.6018,58.9
1299.8,3.6018,59
1299.8,3.6018,59
1299.8,3.6021,59
1299.8,3.6021,59.1
1299.8,3.6021,59.1
1299.8,3.6021,59.1
1299.8,3.6024,59.2
1299.8,3.6024,59.2
1299.8,3.6024,59.2
1299.8,3.6024,59.3
1299.8,3.6027,59.3
1299.8,3.6027,59.4
1299.8,3.6027,59.4
1299.8,3.6027,59.4
1299.8,3.603,59.5
1299.8,3.603,59.5
1299.8,3.603,59.5
1299.8,3.6033,59.6
1299.8,3.6033,59.6
1299.8,3.6033,59.6
1299.8,3.6033,59.7
1299.8,3.6036,59.7
1299.8,3.6036,59.8
1299.8,3.6036,59.8
1299.8,3.6039,59.8
1299.8,3.6039,59.9
1299.8,3.6039,59.9
1299.8,3.6039,59.9
1299.8,3.6042,60
1299.8,3.6042,60
1299.8,3.6042,60
1299.8,3.6046,60.1
1299.8,3.6046,60.1
1299.8,3.6046,60.2
1299.8,3.6046,60.2
1299.8,3.6049,60.2
1299.8,3.6049,60.3
1299.8,3.6049,60.3
1299.8,3.6049,60.3
1299.8,3.6052,60.4
1299.8,3.6052,60.4
1299.8,3.6052,60.4
1299.8,3.6055,60.5
1299.8,3.6055,60.5
1299.8,3.6055,60.5
1299.8,3.6058,60.6
1299.8,3.6058,60.6
1299.8,3.6058,60.7
1299.8,3.6058,60.7
1299.8,3.6061,60.7
1299.8,3.6061,60.8
1299.8,3.6061,60.8
1299.8,3.6064,60.8
1299.8,3.6064,60.9
1299.8,3.6064,60.9
1299.8,3.6064,60.9
1299.8,3.6067,61
1299.8,3.6067,61
1299.8,3.6067,61.1
1299.8,3.6067,61.1
1299.8,3.607,61.1
1299.8,3.607,61.2
1299.8,3.607,61.2
1299.8,3.607,61.2
1299.8,3.6073,61.3
1299.8,3.6073,61.3
1299.8,3.6073,61.3
1299.8,3.6073,61.4
1299.8,3.6077,61.4
1299.8,3.6077,61.4
1299.8,3.6077,61.5
1299.8,3.608,61.5
1299.8,3.608,61.6
1299.8,3.608,61.6
1299.8,3.6083,61.6
1299.8,3.6083,61.7
1299.8,3.6083,61.7
1299.8,3.6083,61.7
1299.8,3.6089,61.8
1299.8,3.6089,61.8
1299.8,3.6089,61.8
1299.8,3.6092,61.9
1299.8,3.6092,61.9
1299.8,3.6092,62
1299.8,3.6092,62
1299.8,3.6095,62
1299.8,3.6095,62.1
1299.8,3.6095,62.1
1299.8,3.6095,62.1
1299.8,3.6098,62.2
1299.8,3.6098,62.2
1299.8,3.6098,62.2
1299.8,3.6101,62.3
1299.8,3.6101,62.3
1299.8,3.6101,62.4
1299.8,3.6101,62.4
1299.8,3.6104,62.4
1299.8,3.6104,62.5
1299.8,3.6104,62.5
1299.8,3.6104,62.5
1299.8,3.6108,62.6
1299.8,3.6108,62.6
1299.8,3.6108,62.6
1299.8,3.6108,62.7
1299.8,3.6111,62.7
1299.8,3.6111,62.7
1299.8,3.6111,62.8
1299.8,3.6114,62.8
1299.8,3.6114,62.9
1299.8,3.6114,62.9
1299.8,3.6114,62.9
1299.8,3.6117,63
1299.8,3.6117,63
1299.8,3.6117,63
1299.8,3.612,63.1
1299.8,3.612,63.1
1299.8,3.612,63.1
1299.8,3.612,63.2
1299.8,3.6123,63.2
1299.8,3.6123,63.3
1299.8,3.6123,63.3
1299.8,3.6123,63.3
1299.8,3.6126,63.4
1299.8,3.6126,63.4
1299.8,3.6126,63.4
1299.8,3.6126,63.5
1299.8,3.6129,63.5
1299.8,3.6129,63.5
1299.8,3.6129,63.6
1299.8,3.6132,63.6
1299.8,3.6132,63.7
1299.8,3.6132,63.7
1299.8,3.6132,63.7
1299.8,3.6135,63.8
1299.8,3.6135,63.8
1299.8,3.6135,63.8
1299.8,3.6135,63.9
1299.8,3.6139,63.9
1299.8,3.6139,63.9
1299.8,3.6139,64
1299.8,3.6139,64
1299.8,3.6139,64
1299.8,3.6142,64.1
1299.8,3.6142,64.1
1299.8,3.6142,64.2
1299.8,3.6145,64.2
1299.8,3.6145,64.2
1299.8,3.6145,64.3
1299.8,3.6145,64.3
1299.8,3.6148,64.3
1299.8,3.6148,64.4
1299.8,3.6148,64.4
1299.8,3.6151,64.4
1299.8,3.6151,64.5
1299.8,3.6151,64.5
1299.8,3.6151,64.6
1299.8,3.6154,64.6
1299.8,3.6154,64.6
1299.8,3.6154,64.7
1299.8,3.6154,64.7
1299.8,3.616,64.7
1299.8,3.616,64.8
1299.8,3.616,64.8
1299.8,3.616,64.8
1299.8,3.6163,64.9
1299.8,3.6163,64.9
1299.8,3.6163,65
1299.8,3.6163,65
1299.8,3.6166,65
1299.8,3.6166,65.1
1299.8,3.6166,65.1
1299.8,3.6166,65.1
1299.8,3.617,65.2
1299.8,3.617,65.2
1299.8,3.617,65.2
1299.8,3.617,65.3
1299.8,3.6173,65.3
1299.8,3.6173,65.3
1299.8,3.6173,65.4
1299.8,3.6176,65.4
1299.8,3.6176,65.5
1299.8,3.6176,65.5
1299.8,3.6176,65.5
1299.8,3.6179,65.6
1299.8,3.6179,65.6
1299.8,3.6179,65.6
1299.8,3.6179,65.7
1299.8,3.6182,65.7
1299.8,3.6182,65.7
1299.8,3.6182,65.8
1299.8,3.6182,65.8
1299.8,3.6185,65.9
1299.8,3.6185,65.9
1299.8,3.6185,65.9
1299.8,3.6185,66
1299.8,3.6188,66
1299.8,3.6188,66
1299.8,3.6188,66.1
1299.8,3.6188,66.1
1299.8,3.6191,66.1
1299.8,3.6191,66.2
1299.8,3.6191,66.2
1299.8,3.6191,66.2
1299.8,3.6194,66.3
1299.8,3.6194,66.3
1299.8,3.6194,66.4
1299.8,3.6194,66.4
1299.8,3.6197,66.4
1299.8,3.6197,66.5
1299.8,3.6197,66.5
1299.8,3.6201,66.5
1299.8,3.6201,66.6
1299.8,3.6201,66.6
1299.8,3.6201,66.6
1299.8,3.6204,66.7
1299.8,3.6204,66.7
1299.8,3.6204,66.8
1299.8,3.6204,66.8
1299.8,3.6204,66.8
1299.8,3.6207,66.9
1299.8,3.6207,66.9
1299.8,3.6207,66.9
1299.8,3.6207,67
1299.8,3.621,67
1299.8,3.621,67
1299.8,3.621,67.1
1299.8,3.6213,67.1
1299.8,3.6213,67.2
1299.8,3.6213,67.2
1299.8,3.6213,67.2
1299.8,3.6216,67.3
1299.8,3.6216,67.3
1299.8,3.6216,67.3
1299.8,3.6219,67.4
1299.8,3.6219,67.4
1299.8,3.6219,67.4
1299.8,3.6219,67.5
1299.8,3.6222,67.5
1299.8,3.6222,67.5
1299.8,3.6222,67.6
1299.8,3.6222,67.6
1299.8,3.6225,67.7
1299.8,3.6225,67.7
1299.8,3.6225,67.7
1299.8,3.6225,67.8
1299.8,3.6225,67.8
1299.8,3.6232,67.8
1299.8,3.6232,67.9
1299.8,3.6232,67.9
1299.8,3.6232,67.9
1299.8,3.6235,68
1299.8,3.6235,68
1299.8,3.6235,68.1
1299.8,3.6235,68.1
1299.8,3.6238,68.1
1299.8,3.6238,68.2
1299.8,3.6238,68.2
1299.8,3.6238,68.2
1299.8,3.6241,68.3
1299.8,3.6241,68.3
1299.8,3.6241,68.3
1299.8,3.6241,68.4
1299.8,3.6244,68.4
1299.8,3.6244,68.5
1299.8,3.6244,68.5
1299.8,3.6244,68.5
1299.8,3.6247,68.6
1299.8,3.6247,68.6
1299.8,3.6247,68.6
1299.8,3.6247,68.7
1299.8,3.6247,68.7
1299.8,3.625,68.7
1299.8,3.625,68.8
1299.8,3.625,68.8
1299.8,3.6253,68.8
1299.8,3.6253,68.9
1299.8,3.6253,68.9
1299.8,3.6253,69
1299.8,3.6256,69
1299.8,3.6256,69
1299.8,3.6256,69.1
1299.8,3.6256,69.1
1299.8,3.6259,69.1
1299.8,3.6259,69.2
1299.8,3.6259,69.2
1299.8,3.6259,69.2
1299.8,3.6263,69.3
1299.8,3.6263,69.3
1299.8,3.6263,69.4
1299.8,3.6263,69.4
1299.8,3.6266,69.4
1299.8,3.6266,69.5
1299.8,3.6266,69.5
1299.8,3.6266,69.5
1299.8,3.6269,69.6
1299.8,3.6269,69.6
1299.8,3.6269,69.6
1299.8,3.6269,69.7
1299.8,3.6272,69.7
1299.8,3.6272,69.7
1299.8,3.6272,69.8
1299.8,3.6272,69.8
1299.8,3.6272,69.9
1299.8,3.6275,69.9
1299.8,3.6275,69.9
1299.8,3.6275,70
1299.8,3.6275,70
1299.8,3.6278,70
1299.8,3.6278,70.1
1299.8,3.6278,70.1
1299.8,3.6278,70.1
1299.8,3.6281,70.2
1299.8,3.6281,70.2
1299.8,3.6281,70.3
1299.8,3.6281,70.3
1299.8,3.6284,70.3
1299.8,3.6284,70.4
1299.8,3.6284,70.4
1299.8,3.6287,70.4
1299.8,3.6287,70.5
1299.8,3.6287,70.5
1299.8,3.6287,70.5
1299.8,3.629,70.6
1299.8,3.629,70.6
1299.8,3.629,70.7
1299.8,3.629,70.7
1299.8,3.629,70.7
1299.8,3.6294,70.8
1299.8,3.6294,70.8
1299.8,3.6294,70.8
1299.8,3.6294,70.9
1299.8,3.6297,70.9
1299.8,3.6297,70.9
1299.8,3.6297,71
1299.8,3.6297,71
1299.8,3.6297,71
1299.8,3.6303,71.1
1299.8,3.6303,71.1
1299.8,3.6303,71.2
1299.8,3.6306,71.2
1299.8,3.6306,71.2
1299.8,3.6306,71.3
1299.8,3.6306,71.3
1299.8,3.6309,71.3
1299.8,3.6309,71.4
1299.8,3.6309,71.4
1299.8,3.6309,71.4
1299.8,3.6312,71.5
1299.8,3.6312,71.5
1299.8,3.6312,71.6
1299.8,3.6312,71.6
1299.8,3.6312,71.6
1299.8,3.6315,71.7
1299.8,3.6315,71.7
1299.8,3.6315,71.7
1299.8,3.6315,71.8
1299.8,3.6318,71.8
1299.8,3.6318,71.8
1299.8,3.6318,71.9
1299.8,3.6318,71.9
1299.8,3.6321,72
1299.8,3.6321,72
1299.8,3.6321,72
1299.8,3.6321,72.1
1299.8,3.6321,72.1
1299.8,3.6325,72.1
1299.8,3.6325,72.2
1299.8,3.6325,72.2
1299.8,3.6325,72.2
1299.8,3.6328,72.3
1299.8,3.6328,72.3
1299.8,3.6328,72.3
1299.8,3.6328,72.4
1299.8,3.6328,72.4
1299.8,3.6331,72.5
1299.8,3.6331,72.5
1299.8,3.6331,72.5
1299.8,3.6331,72.6
1299.8,3.6334,72.6
1299.8,3.6334,72.6
1299.8,3.6334,72.7
1299.8,3.6334,72.7
1299.8,3.6334,72.7
1299.8,3.6337,72.8
1299.8,3.6337,72.8
1299.8,3.6337,72.9
1299.8,3.634,72.9
1299.8,3.634,72.9
1299.8,3.634,73
1299.8,3.634,73
1299.8,3.634,73
1299.8,3.6343,73.1
1299.8,3.6343,73.1
1299.8,3.6343,73.1
1299.8,3.6343,73.2
1299.8,3.6346,73.2
