Timestamp,Voltage1,Current,CurrentCapacity,TotalCapacity
393600,7.06,706.0,0.11,77.16
394137,7.06,706.0,0.11,77.26
394674,7.06,706.0,0.11,77.37
395208,7.06,706.0,0.1,77.47
395743,7.06,706.0,0.1,77.58
396277,7.06,706.0,0.1,77.68
396812,7.08,708.0,0.11,77.79
397346,7.06,706.0,0.1,77.89
397881,7.06,706.0,0.1,78.0
398416,7.06,706.0,0.1,78.1
398954,7.06,706.0,0.11,78.21
399488,7.06,706.0,0.1,78.31
400025,7.06,706.0,0.11,78.42
400560,7.06,706.0,0.1,78.52
401097,7.06,706.0,0.11,78.63
401632,7.06,706.0,0.1,78.73
402166,7.06,706.0,0.1,78.84
402701,7.06,706.0,0.1,78.94
403235,7.06,706.0,0.1,79.05
403774,7.06,706.0,0.11,79.15
404307,7.03,703.0,0.1,79.26
404842,7.03,703.0,0.1,79.36
405377,7.06,706.0,0.1,79.47
405911,7.06,706.0,0.1,79.57
406446,7.06,706.0,0.1,79.68
406983,7.06,706.0,0.11,79.78
407521,7.06,706.0,0.11,79.89
408055,7.06,706.0,0.1,79.99
408593,7.06,706.0,0.11,80.1
409127,7.06,706.0,0.1,80.2
409661,7.06,706.0,0.1,80.31
410195,7.08,708.0,0.11,80.41
410730,7.06,706.0,0.1,80.52
411265,7.06,706.0,0.1,80.62
411799,7.06,706.0,0.1,80.73
412334,7.06,706.0,0.1,80.83
412869,7.06,706.0,0.1,80.94
413409,7.06,706.0,0.11,81.04
413945,7.06,706.0,0.11,81.15
414480,7.06,706.0,0.1,81.25
415014,7.06,706.0,0.1,81.36
415548,7.08,708.0,0.11,81.46
416082,7.06,706.0,0.1,81.57
416617,7.06,706.0,0.1,81.67
417152,7.06,706.0,0.1,81.78
417687,7.03,703.0,0.1,81.88
418222,7.06,706.0,0.1,81.99
418757,7.06,706.0,0.1,82.09
419292,7.06,706.0,0.1,82.19
419838,7.08,708.0,0.11,82.3
420376,7.06,706.0,0.11,82.41
420925,7.06,706.0,0.11,82.52
421464,7.06,706.0,0.11,82.62
422003,7.06,706.0,0.11,82.73
422542,7.06,706.0,0.11,82.83
423085,7.06,706.0,0.11,82.94
423623,7.06,706.0,0.11,83.04
424162,7.06,706.0,0.11,83.15
424700,7.06,706.0,0.11,83.26
425239,7.06,706.0,0.11,83.36
425778,7.06,706.0,0.11,83.47
426320,7.06,706.0,0.11,83.57
426859,7.06,706.0,0.11,83.68
427401,7.06,706.0,0.11,83.79
427943,7.03,703.0,0.11,83.89
428482,7.06,706.0,0.11,84.0
429021,7.06,706.0,0.11,84.1
429559,7.06,706.0,0.11,84.21
430098,7.06,706.0,0.11,84.31
430637,7.06,706.0,0.11,84.42
431176,7.08,708.0,0.11,84.53
431715,7.03,703.0,0.11,84.63
432253,7.06,706.0,0.11,84.74
432796,7.06,706.0,0.11,84.84
433338,7.06,706.0,0.11,84.95
433879,7.06,706.0,0.11,85.06
434417,7.06,706.0,0.11,85.16
434956,7.06,706.0,0.11,85.27
435495,7.06,706.0,0.11,85.37
436034,7.06,706.0,0.11,85.48
436573,7.03,703.0,0.11,85.58
437112,7.06,706.0,0.11,85.69
437651,7.06,706.0,0.11,85.79
438194,7.06,706.0,0.11,85.9
438732,7.06,706.0,0.11,86.01
439271,7.06,706.0,0.11,86.11
439813,7.06,706.0,0.11,86.22
440354,7.06,706.0,0.11,86.32
440893,7.06,706.0,0.11,86.43
441432,7.06,706.0,0.11,86.54
441971,7.03,703.0,0.11,86.64
442510,7.06,706.0,0.11,86.75
443052,7.03,703.0,0.11,86.85
443590,7.06,706.0,0.11,86.96
444129,7.03,703.0,0.11,87.06
444667,7.06,706.0,0.11,87.17
445207,7.06,706.0,0.11,87.28
445746,7.06,706.0,0.11,87.38
446287,7.03,703.0,0.11,87.49
446829,7.06,706.0,0.11,87.59
447369,7.06,706.0,0.11,87.7
447910,7.03,703.0,0.11,87.8
448449,7.06,706.0,0.11,87.91
448988,7.06,706.0,0.11,88.02
449526,7.03,703.0,0.11,88.12
450065,7.06,706.0,0.11,88.23
450604,7.06,706.0,0.11,88.33
451142,7.06,706.0,0.11,88.44
451682,7.06,706.0,0.11,88.54
452220,7.08,708.0,0.11,88.65
452763,7.03,703.0,0.11,88.76
453305,7.03,703.0,0.11,88.86
453846,7.03,703.0,0.11,88.97
454384,7.06,706.0,0.11,89.07
454923,7.06,706.0,0.11,89.18
455462,7.06,706.0,0.11,89.28
456001,7.06,706.0,0.11,89.39
456540,7.08,708.0,0.11,89.5
457079,7.06,706.0,0.11,89.6
457618,7.06,706.0,0.11,89.71
458161,7.06,706.0,0.11,89.81
458698,7.06,706.0,0.11,89.92
459240,7.06,706.0,0.11,90.02
459779,7.06,706.0,0.11,90.13
460320,7.06,706.0,0.11,90.24
460860,7.03,703.0,0.11,90.34
461399,7.03,703.0,0.11,90.45
461937,7.06,706.0,0.11,90.55
462477,7.08,708.0,0.11,90.66
463019,7.06,706.0,0.11,90.77
463557,7.06,706.0,0.11,90.87
464096,7.06,706.0,0.11,90.98
464634,7.03,703.0,0.11,91.08
465173,7.06,706.0,0.11,91.19
465715,7.06,706.0,0.11,91.29
466254,7.06,706.0,0.11,91.4
466796,7.06,706.0,0.11,91.51
467336,7.06,706.0,0.11,91.61
467877,7.06,706.0,0.11,91.72
468416,7.03,703.0,0.11,91.82
468955,7.06,706.0,0.11,91.93
469493,7.08,708.0,0.11,92.03
470032,7.06,706.0,0.11,92.14
470571,7.06,706.0,0.11,92.25
471110,7.08,708.0,0.11,92.35
471649,7.06,706.0,0.11,92.46
472187,7.03,703.0,0.11,92.56
472730,7.06,706.0,0.11,92.67
473275,7.06,706.0,0.11,92.78
473812,7.06,706.0,0.11,92.88
474351,7.06,706.0,0.11,92.99
474891,7.03,703.0,0.11,93.09
475429,7.03,703.0,0.11,93.2
475968,7.06,706.0,0.11,93.3
476508,7.06,706.0,0.11,93.41
477046,7.06,706.0,0.11,93.51
477585,7.06,706.0,0.11,93.62
478128,7.06,706.0,0.11,93.73
478666,7.03,703.0,0.11,93.83
479208,7.06,706.0,0.11,93.94
479749,7.06,706.0,0.11,94.04
480287,7.06,706.0,0.11,94.15
480827,7.06,706.0,0.11,94.26
481366,7.06,706.0,0.11,94.36
481905,7.06,706.0,0.11,94.47
482444,7.06,706.0,0.11,94.57
482985,7.03,703.0,0.11,94.68
483524,7.03,703.0,0.11,94.78
484063,7.06,706.0,0.11,94.89
484601,7.06,706.0,0.11,94.99
485140,7.06,706.0,0.11,95.1
485683,7.06,706.0,0.11,95.21
486221,7.06,706.0,0.11,95.31
486763,7.06,706.0,0.11,95.42
487303,7.06,706.0,0.11,95.52
487844,7.06,706.0,0.11,95.63
488383,7.06,706.0,0.11,95.74
488922,7.06,706.0,0.11,95.84
489460,7.06,706.0,0.11,95.95
489999,7.06,706.0,0.11,96.05
490537,7.06,706.0,0.11,96.16
491077,7.06,706.0,0.11,96.26
491616,7.06,706.0,0.11,96.37
492157,7.06,706.0,0.11,96.48
492697,7.03,703.0,0.11,96.58
493242,7.06,706.0,0.11,96.69
493780,7.06,706.0,0.11,96.79
494318,7.06,706.0,0.11,96.9
494858,7.06,706.0,0.11,97.01
495396,7.06,706.0,0.11,97.11
495935,7.08,708.0,0.11,97.22
496475,7.06,706.0,0.11,97.32
497013,7.06,706.0,0.11,97.43
497552,7.06,706.0,0.11,97.53
498095,7.03,703.0,0.11,97.64
498636,7.06,706.0,0.11,97.75
499175,7.03,703.0,0.11,97.85
499717,7.06,706.0,0.11,97.96
500255,7.03,703.0,0.11,98.06
500794,7.06,706.0,0.11,98.17
501334,7.06,706.0,0.11,98.27
501872,7.06,706.0,0.11,98.38
502411,7.06,706.0,0.11,98.49
502953,7.06,706.0,0.11,98.59
503492,7.06,706.0,0.11,98.7
504030,7.06,706.0,0.11,98.8
504569,7.06,706.0,0.11,98.91
505108,7.06,706.0,0.11,99.02
505650,7.06,706.0,0.11,99.12
506191,7.03,703.0,0.11,99.23
506730,7.06,706.0,0.11,99.33
507270,7.06,706.0,0.11,99.44
507811,7.06,706.0,0.11,99.54
508350,7.06,706.0,0.11,99.65
508889,7.06,706.0,0.11,99.76
509427,7.06,706.0,0.11,99.86
509966,7.06,706.0,0.11,99.97
510505,7.06,706.0,0.11,100.07
511044,7.06,706.0,0.11,100.18
511583,7.06,706.0,0.11,100.28
512125,7.06,706.0,0.11,100.39
512670,7.06,706.0,0.11,100.5
513208,7.06,706.0,0.11,100.6
513747,7.06,706.0,0.11,100.71
514286,7.06,706.0,0.11,100.81
514825,7.06,706.0,0.11,100.92
515363,7.06,706.0,0.11,101.03
515902,7.06,706.0,0.11,101.13
516441,7.06,706.0,0.11,101.24
516980,7.03,703.0,0.11,101.34
517520,7.06,706.0,0.11,101.45
518062,7.06,706.0,0.11,101.55
518603,7.03,703.0,0.11,101.66
519142,7.06,706.0,0.11,101.77
519678,7.03,703.0,0.1,101.87
520217,7.03,703.0,0.11,101.98
520756,7.06,706.0,0.11,102.08
521294,7.06,706.0,0.11,102.19
521834,7.06,706.0,0.11,102.29
522373,7.06,706.0,0.11,102.4
522912,7.06,706.0,0.11,102.5
523453,7.06,706.0,0.11,102.61
523992,7.03,703.0,0.11,102.72
524531,7.03,703.0,0.11,102.82
525072,7.06,706.0,0.11,102.93
525611,7.06,706.0,0.11,103.03
526153,7.06,706.0,0.11,103.14
526692,7.06,706.0,0.11,103.24
527230,7.08,708.0,0.11,103.35
527770,7.06,706.0,0.11,103.46
528312,7.06,706.0,0.11,103.56
528850,7.06,706.0,0.11,103.67
529389,7.06,706.0,0.11,103.77
529928,7.06,706.0,0.11,103.88
530466,7.03,703.0,0.11,103.98
531006,7.06,706.0,0.11,104.09
531548,7.06,706.0,0.11,104.2
532086,7.06,706.0,0.11,104.3
532629,7.03,703.0,0.11,104.41
533171,7.06,706.0,0.11,104.51
533709,7.06,706.0,0.11,104.62
534248,7.03,703.0,0.11,104.73
534787,7.06,706.0,0.11,104.83
535325,7.06,706.0,0.11,104.94
535864,7.06,706.0,0.11,105.04
536402,7.06,706.0,0.11,105.15
536942,7.06,706.0,0.11,105.25
537481,7.06,706.0,0.11,105.36
538025,7.06,706.0,0.11,105.47
538565,7.06,706.0,0.11,105.57
539106,7.06,706.0,0.11,105.68
539644,7.06,706.0,0.11,105.78
540183,7.06,706.0,0.11,105.89
540723,7.06,706.0,0.11,106.0
541261,7.06,706.0,0.11,106.1
541800,7.06,706.0,0.11,106.21
542340,7.06,706.0,0.11,106.31
542878,7.06,706.0,0.11,106.42
543420,7.03,703.0,0.11,106.52
543959,7.06,706.0,0.11,106.63
544497,7.06,706.0,0.11,106.74
545039,7.06,706.0,0.11,106.84
545581,7.06,706.0,0.11,106.95
546120,7.06,706.0,0.11,107.05
546659,7.06,706.0,0.11,107.16
547198,7.06,706.0,0.11,107.26
547737,7.08,708.0,0.11,107.37
548279,7.06,706.0,0.11,107.48
548817,7.06,706.0,0.11,107.58
549357,7.03,703.0,0.11,107.69
549896,7.03,703.0,0.11,107.79
550434,7.06,706.0,0.11,107.9
550973,7.06,706.0,0.11,108.0
551515,7.06,706.0,0.11,108.11
552056,7.03,703.0,0.11,108.22
552596,7.03,703.0,0.11,108.32
553138,7.03,703.0,0.11,108.43
553676,7.03,703.0,0.11,108.53
554215,7.06,706.0,0.11,108.64
554754,7.06,706.0,0.11,108.74
555292,7.03,703.0,0.11,108.85
555831,7.06,706.0,0.11,108.95
556370,7.06,706.0,0.11,109.06
556909,7.06,706.0,0.11,109.17
557449,7.06,706.0,0.11,109.27
557993,7.06,706.0,0.11,109.38
558532,7.03,703.0,0.11,109.48
559074,7.06,706.0,0.11,109.59
559612,7.06,706.0,0.11,109.7
560151,7.06,706.0,0.11,109.8
560690,7.06,706.0,0.11,109.91
561228,7.06,706.0,0.11,110.01
561768,7.06,706.0,0.11,110.12
562307,7.03,703.0,0.11,110.22
562846,7.06,706.0,0.11,110.33
563388,7.03,703.0,0.11,110.44
563927,7.06,706.0,0.11,110.54
564468,7.06,706.0,0.11,110.65
565312,7.06,706.0,0.17,110.81
565854,7.03,703.0,0.11,110.92
566392,7.06,706.0,0.11,111.02
566931,7.06,706.0,0.11,111.13
567470,7.06,706.0,0.11,111.24
568008,7.06,706.0,0.11,111.34
568548,7.03,703.0,0.11,111.45
569086,7.06,706.0,0.11,111.55
569625,7.06,706.0,0.11,111.66
570165,7.03,703.0,0.11,111.76
570706,7.06,706.0,0.11,111.87
571248,7.06,706.0,0.11,111.98
571787,7.06,706.0,0.11,112.08
572328,7.06,706.0,0.11,112.19
572867,7.06,706.0,0.11,112.29
573406,7.06,706.0,0.11,112.4
573945,7.06,706.0,0.11,112.5
574484,7.06,706.0,0.11,112.61
575024,7.03,703.0,0.11,112.72
575565,7.03,703.0,0.11,112.82
576104,7.06,706.0,0.11,112.93
576643,7.06,706.0,0.11,113.03
577181,7.03,703.0,0.11,113.14
577720,7.06,706.0,0.11,113.24
578262,7.06,706.0,0.11,113.35
578803,7.06,706.0,0.11,113.46
579343,7.03,703.0,0.11,113.56
579883,7.03,703.0,0.11,113.67
580424,7.03,703.0,0.11,113.77
580963,7.06,706.0,0.11,113.88
581501,7.06,706.0,0.11,113.98
582040,7.06,706.0,0.11,114.09
582579,7.03,703.0,0.11,114.19
583117,7.06,706.0,0.11,114.3
583656,7.06,706.0,0.11,114.41
584196,7.06,706.0,0.11,114.51
584737,7.06,706.0,0.11,114.62
585283,7.03,703.0,0.11,114.72
585822,7.03,703.0,0.11,114.83
586359,7.06,706.0,0.11,114.94
586899,7.06,706.0,0.11,115.04
587438,7.03,703.0,0.11,115.15
587976,7.06,706.0,0.11,115.25
588515,7.06,706.0,0.11,115.36
589054,7.03,703.0,0.11,115.46
589593,7.03,703.0,0.11,115.57
590133,7.03,703.0,0.11,115.67
590674,7.06,706.0,0.11,115.78
591215,7.03,703.0,0.11,115.89
591755,7.06,706.0,0.11,115.99
592295,7.06,706.0,0.11,116.1
592835,7.06,706.0,0.11,116.2
593374,7.06,706.0,0.11,116.31
593912,7.03,703.0,0.11,116.41
594452,7.06,706.0,0.11,116.52
594991,7.06,706.0,0.11,116.63
595533,7.06,706.0,0.11,116.73
596071,7.06,706.0,0.11,116.84
596611,7.06,706.0,0.11,116.94
597149,7.06,706.0,0.11,117.05
597691,7.03,703.0,0.11,117.15
598230,7.03,703.0,0.11,117.26
598771,7.06,706.0,0.11,117.37
599311,7.06,706.0,0.11,117.47
599849,7.06,706.0,0.11,117.58
600391,7.06,706.0,0.11,117.68
600930,7.06,706.0,0.11,117.79
601468,7.06,706.0,0.11,117.89
602007,7.06,706.0,0.11,118.0
602546,7.06,706.0,0.11,118.11
603085,7.06,706.0,0.11,118.21
603624,7.03,703.0,0.11,118.32
604166,7.03,703.0,0.11,118.42
604705,7.06,706.0,0.11,118.53
605250,7.08,708.0,0.11,118.64
605789,7.06,706.0,0.11,118.74
606327,7.03,703.0,0.11,118.85
606866,7.03,703.0,0.11,118.95
607405,7.06,706.0,0.11,119.06
607943,7.06,706.0,0.11,119.16
608483,7.06,706.0,0.11,119.27
609021,7.06,706.0,0.11,119.37
609561,7.03,703.0,0.11,119.48
610100,7.06,706.0,0.11,119.59
610641,7.06,706.0,0.11,119.69
611183,7.06,706.0,0.11,119.8
611725,7.06,706.0,0.11,119.9
612263,7.03,703.0,0.11,120.01
612802,7.06,706.0,0.11,120.11
613342,7.06,706.0,0.11,120.22
613880,7.06,706.0,0.11,120.33
614419,7.06,706.0,0.11,120.43
614959,7.03,703.0,0.11,120.54
615500,7.06,706.0,0.11,120.64
616039,7.06,706.0,0.11,120.75
616578,7.06,706.0,0.11,120.85
617116,7.06,706.0,0.11,120.96
617658,7.03,703.0,0.11,121.07
618200,7.06,706.0,0.11,121.17
618739,7.06,706.0,0.11,121.28
619278,7.06,706.0,0.11,121.38
619817,7.06,706.0,0.11,121.49
620359,7.03,703.0,0.11,121.6
620898,7.06,706.0,0.11,121.7
621436,7.06,706.0,0.11,121.81
621975,7.03,703.0,0.11,121.91
622514,7.06,706.0,0.11,122.02
623053,7.03,703.0,0.11,122.12
623592,7.06,706.0,0.11,122.23
624134,7.06,706.0,0.11,122.33
624672,7.06,706.0,0.11,122.44
625216,7.06,706.0,0.11,122.55
625755,7.06,706.0,0.11,122.65
626293,7.06,706.0,0.11,122.76
626832,7.06,706.0,0.11,122.86
627371,7.06,706.0,0.11,122.97
627909,7.03,703.0,0.11,123.07
628448,7.03,703.0,0.11,123.18
628987,7.06,706.0,0.11,123.29
629526,7.03,703.0,0.11,123.39
630065,7.06,706.0,0.11,123.5
630608,7.06,706.0,0.11,123.6
631147,7.06,706.0,0.11,123.71
631689,7.06,706.0,0.11,123.82
632227,7.06,706.0,0.11,123.92
632766,7.06,706.0,0.11,124.03
633306,7.06,706.0,0.11,124.13
633844,7.03,703.0,0.11,124.24
634384,7.03,703.0,0.11,124.34
634923,7.06,706.0,0.11,124.45
635465,7.06,706.0,0.11,124.55
636004,7.06,706.0,0.11,124.66
636542,7.03,703.0,0.11,124.77
637084,7.03,703.0,0.11,124.87
637623,7.06,706.0,0.11,124.98
638164,7.06,706.0,0.11,125.08
638703,7.06,706.0,0.11,125.19
639243,7.06,706.0,0.11,125.29
639781,7.06,706.0,0.11,125.4
640324,7.06,706.0,0.11,125.51
640863,7.03,703.0,0.11,125.61
641401,7.06,706.0,0.11,125.72
641940,7.03,703.0,0.11,125.82
642479,7.06,706.0,0.11,125.93
643017,7.06,706.0,0.11,126.03
643557,7.06,706.0,0.11,126.14
644099,7.06,706.0,0.11,126.25
644640,7.06,706.0,0.11,126.35
645183,7.06,706.0,0.11,126.46
645722,7.06,706.0,0.11,126.56
646260,7.06,706.0,0.11,126.67
646799,7.03,703.0,0.11,126.78
647337,7.03,703.0,0.11,126.88
647876,7.06,706.0,0.11,126.99
648415,7.06,706.0,0.11,127.09
648954,7.03,703.0,0.11,127.2
649493,7.06,706.0,0.11,127.3
650033,7.06,706.0,0.11,127.41
650577,7.03,703.0,0.11,127.51
651119,7.06,706.0,0.11,127.62
651658,7.03,703.0,0.11,127.73
652196,7.06,706.0,0.11,127.83
652735,7.03,703.0,0.11,127.94
653274,7.06,706.0,0.11,128.04
653813,7.06,706.0,0.11,128.15
654352,7.03,703.0,0.11,128.25
654892,7.06,706.0,0.11,128.36
655433,7.06,706.0,0.11,128.47
655972,7.06,706.0,0.11,128.57
656510,7.06,706.0,0.11,128.68
657052,7.03,703.0,0.11,128.78
657591,7.03,703.0,0.11,128.89
658127,7.06,706.0,0.11,128.99
658666,7.06,706.0,0.11,129.1
659206,7.03,703.0,0.11,129.2
659744,7.06,706.0,0.11,129.31
660284,7.06,706.0,0.11,129.42
660826,7.06,706.0,0.11,129.52
661364,7.06,706.0,0.11,129.63
661903,7.03,703.0,0.11,129.73
662441,7.06,706.0,0.11,129.84
662980,7.06,706.0,0.11,129.94
663522,7.06,706.0,0.11,130.05
664060,7.06,706.0,0.11,130.16
664603,7.06,706.0,0.11,130.26
665143,7.06,706.0,0.11,130.37
665683,7.06,706.0,0.11,130.47
666223,7.06,706.0,0.11,130.58
666761,7.06,706.0,0.11,130.69
667299,7.06,706.0,0.11,130.79
667839,7.03,703.0,0.11,130.9
668378,7.03,703.0,0.11,131.0
668916,7.06,706.0,0.11,131.11
669456,7.06,706.0,0.11,131.21
669998,7.03,703.0,0.11,131.32
670540,7.06,706.0,0.11,131.43
671082,7.06,706.0,0.11,131.53
671621,7.06,706.0,0.11,131.64
672159,7.03,703.0,0.11,131.74
672698,7.06,706.0,0.11,131.85
673236,7.03,703.0,0.11,131.95
673775,7.06,706.0,0.11,132.06
674315,7.06,706.0,0.11,132.16
674853,7.06,706.0,0.11,132.27
675393,7.06,706.0,0.11,132.38
675935,7.03,703.0,0.11,132.48
676476,7.06,706.0,0.11,132.59
677015,7.03,703.0,0.11,132.69
677557,7.03,703.0,0.11,132.8
678095,7.03,703.0,0.11,132.9
678634,7.03,703.0,0.11,133.01
679174,7.06,706.0,0.11,133.12
679712,7.03,703.0,0.11,133.22
680252,7.06,706.0,0.11,133.33
680794,7.06,706.0,0.11,133.43
681332,7.03,703.0,0.11,133.54
681871,7.03,703.0,0.11,133.64
682409,7.06,706.0,0.11,133.75
682948,7.06,706.0,0.11,133.85
683490,7.03,703.0,0.11,133.96
684032,7.06,706.0,0.11,134.07
684571,7.06,706.0,0.11,134.17
685111,7.06,706.0,0.11,134.28
685651,7.06,706.0,0.11,134.38
686190,7.03,703.0,0.11,134.49
686730,7.03,703.0,0.11,134.59
687268,7.03,703.0,0.11,134.7
687807,7.06,706.0,0.11,134.81
688346,7.03,703.0,0.11,134.91
688884,7.06,706.0,0.11,135.02
689424,7.06,706.0,0.11,135.12
689966,7.06,706.0,0.11,135.23
690510,7.06,706.0,0.11,135.33
691049,7.03,703.0,0.11,135.44
691588,7.03,703.0,0.11,135.55
692126,7.06,706.0,0.11,135.65
692666,7.03,703.0,0.11,135.76
693204,7.06,706.0,0.11,135.86
693743,7.06,706.0,0.11,135.97
694283,7.03,703.0,0.11,136.07
694821,7.06,706.0,0.11,136.18
695360,7.06,706.0,0.11,136.28
695903,7.03,703.0,0.11,136.39
696443,7.03,703.0,0.11,136.5
696982,7.06,706.0,0.11,136.6
697524,7.03,703.0,0.11,136.71
698063,7.03,703.0,0.11,136.81
698602,7.06,706.0,0.11,136.92
699141,7.06,706.0,0.11,137.02
699680,7.03,703.0,0.11,137.13
700219,7.06,706.0,0.11,137.23
700762,7.06,706.0,0.11,137.34
701300,7.06,706.0,0.11,137.45
701839,7.06,706.0,0.11,137.55
702377,7.03,703.0,0.11,137.66
702919,7.06,706.0,0.11,137.76
703458,7.03,703.0,0.11,137.87
704001,7.03,703.0,0.11,137.98
704539,7.06,706.0,0.11,138.08
705079,7.06,706.0,0.11,138.19
705620,7.06,706.0,0.11,138.29
706159,7.03,703.0,0.11,138.4
706698,7.06,706.0,0.11,138.5
707236,7.03,703.0,0.11,138.61
707775,7.06,706.0,0.11,138.71
708315,7.06,706.0,0.11,138.82
708853,7.06,706.0,0.11,138.93
709395,7.06,706.0,0.11,139.03
709935,7.06,706.0,0.11,139.14
710479,7.03,703.0,0.11,139.24
711017,7.06,706.0,0.11,139.35
711557,7.06,706.0,0.11,139.46
712095,7.06,706.0,0.11,139.56
712634,7.03,703.0,0.11,139.67
713172,7.06,706.0,0.11,139.77
713712,7.03,703.0,0.11,139.88
714251,7.06,706.0,0.11,139.98
714790,7.03,703.0,0.11,140.09
715329,7.06,706.0,0.11,140.19
715871,7.03,703.0,0.11,140.3
716412,7.06,706.0,0.11,140.41
716954,7.06,706.0,0.11,140.51
717493,7.03,703.0,0.11,140.62
718031,7.06,706.0,0.11,140.72
718571,7.03,703.0,0.11,140.83
719110,7.06,706.0,0.11,140.93
719649,7.06,706.0,0.11,141.04
720188,7.06,706.0,0.11,141.15
720730,7.03,703.0,0.11,141.25
721268,7.06,706.0,0.11,141.36
721807,7.06,706.0,0.11,141.46
722345,7.03,703.0,0.11,141.57
722887,7.06,706.0,0.11,141.67
723429,7.06,706.0,0.11,141.78
723969,7.03,703.0,0.11,141.89
724507,7.06,706.0,0.11,141.99
725047,7.03,703.0,0.11,142.1
725588,7.06,706.0,0.11,142.2
726127,7.03,703.0,0.11,142.31
726666,7.06,706.0,0.11,142.41
727204,7.06,706.0,0.11,142.52
727743,7.06,706.0,0.11,142.63
728282,7.06,706.0,0.11,142.73
728821,7.06,706.0,0.11,142.84
729363,7.06,706.0,0.11,142.94
729903,7.03,703.0,0.11,143.05
730447,7.03,703.0,0.11,143.15
730986,7.06,706.0,0.11,143.26
731525,7.06,706.0,0.11,143.37
732063,7.06,706.0,0.11,143.47
732602,7.03,703.0,0.11,143.58
733142,7.03,703.0,0.11,143.68
733680,7.03,703.0,0.11,143.79
734219,7.03,703.0,0.11,143.89
734758,7.06,706.0,0.11,144.0
735297,7.03,703.0,0.11,144.1
735842,7.03,703.0,0.11,144.21
736380,7.03,703.0,0.11,144.31
736922,7.03,703.0,0.11,144.42
737461,7.03,703.0,0.11,144.53
737999,7.06,706.0,0.11,144.63
738539,7.06,706.0,0.11,144.74
739078,7.03,703.0,0.11,144.84
739617,7.03,703.0,0.11,144.95
740156,7.06,706.0,0.11,145.05
740698,7.03,703.0,0.11,145.16
741236,7.03,703.0,0.11,145.26
741775,7.06,706.0,0.11,145.37
742317,7.03,703.0,0.11,145.48
742855,7.03,703.0,0.11,145.58
743398,7.06,706.0,0.11,145.69
743937,7.03,703.0,0.11,145.79
744476,7.03,703.0,0.11,145.9
745015,7.03,703.0,0.11,146.0
745556,7.06,706.0,0.11,146.11
746095,7.06,706.0,0.11,146.22
746634,7.03,703.0,0.11,146.32
747172,7.03,703.0,0.11,146.43
747711,7.03,703.0,0.11,146.53
748251,7.03,703.0,0.11,146.64
748789,7.06,706.0,0.11,146.74
749331,7.03,703.0,0.11,146.85
749874,7.03,703.0,0.11,146.95
750415,7.03,703.0,0.11,147.06
750954,7.03,703.0,0.11,147.16
751493,7.06,706.0,0.11,147.27
752031,7.06,706.0,0.11,147.38
752570,7.03,703.0,0.11,147.48
753108,7.03,703.0,0.11,147.59
753648,7.06,706.0,0.11,147.69
754187,7.03,703.0,0.11,147.8
754726,7.06,706.0,0.11,147.9
755265,7.06,706.0,0.11,148.01
755810,7.03,703.0,0.11,148.11
756352,7.03,703.0,0.11,148.22
756890,7.03,703.0,0.11,148.33
757429,7.06,706.0,0.11,148.43
757967,7.03,703.0,0.11,148.54
758507,7.06,706.0,0.11,148.64
759046,7.06,706.0,0.11,148.75
759585,7.06,706.0,0.11,148.85
760124,7.06,706.0,0.11,148.96
760666,7.06,706.0,0.11,149.07
761205,7.06,706.0,0.11,149.17
761744,7.06,706.0,0.11,149.28
762285,7.06,706.0,0.11,149.38
762824,7.03,703.0,0.11,149.49
763366,7.06,706.0,0.11,149.59
763905,7.06,706.0,0.11,149.7
764444,7.06,706.0,0.11,149.81
764983,7.06,706.0,0.11,149.91
765526,7.06,706.0,0.11,150.02
766064,7.03,703.0,0.11,150.12
766603,7.03,703.0,0.11,150.23
767141,7.06,706.0,0.11,150.33
767680,7.03,703.0,0.11,150.44
768219,7.06,706.0,0.11,150.55
768760,7.03,703.0,0.11,150.65
769300,7.06,706.0,0.11,150.76
769842,7.06,706.0,0.11,150.86
770384,7.06,706.0,0.11,150.97
770922,7.06,706.0,0.11,151.07
771461,7.06,706.0,0.11,151.18
772000,7.03,703.0,0.11,151.29
772539,7.03,703.0,0.11,151.39
773078,7.06,706.0,0.11,151.5
773617,7.06,706.0,0.11,151.6
774156,7.03,703.0,0.11,151.71
774694,7.06,706.0,0.11,151.81
775240,7.06,706.0,0.11,151.92
775778,7.06,706.0,0.11,152.03
776320,7.06,706.0,0.11,152.13
776859,7.06,706.0,0.11,152.24
777398,7.03,703.0,0.11,152.34
777936,7.06,706.0,0.11,152.45
778475,7.06,706.0,0.11,152.55
779015,7.06,706.0,0.11,152.66
779553,7.03,703.0,0.11,152.77
780093,7.03,703.0,0.11,152.87
780635,7.03,703.0,0.11,152.98
781173,7.06,706.0,0.11,153.08
781712,7.03,703.0,0.11,153.19
782254,7.06,706.0,0.11,153.29
782795,7.06,706.0,0.11,153.4
783334,7.03,703.0,0.11,153.51
783873,7.03,703.0,0.11,153.61
784412,7.03,703.0,0.11,153.72
784952,7.06,706.0,0.11,153.82
785492,7.03,703.0,0.11,153.93
786032,7.06,706.0,0.11,154.03
786571,7.06,706.0,0.11,154.14
787109,7.06,706.0,0.11,154.24
787648,7.06,706.0,0.11,154.35
788187,7.03,703.0,0.11,154.45
788728,7.06,706.0,0.11,154.56
789271,7.03,703.0,0.11,154.67
789810,7.03,703.0,0.11,154.77
